  273   807  1383	RPs/Img: 4.23	IOU: 52.32%	Recall:58.35%
  274   807  1383	RPs/Img: 4.21	IOU: 52.32%	Recall:58.35%
  275   807  1383	RPs/Img: 4.20	IOU: 52.32%	Recall:58.35%
  276   817  1405	RPs/Img: 4.25	IOU: 52.22%	Recall:58.15%
  277   821  1409	RPs/Img: 4.25	IOU: 52.24%	Recall:58.27%
  278   822  1412	RPs/Img: 4.24	IOU: 52.18%	Recall:58.22%
  279   830  1424	RPs/Img: 4.26	IOU: 52.20%	Recall:58.29%
  280   841  1453	RPs/Img: 4.32	IOU: 52.08%	Recall:57.88%
  281   849  1469	RPs/Img: 4.35	IOU: 52.04%	Recall:57.79%
  282   856  1483	RPs/Img: 4.37	IOU: 52.00%	Recall:57.72%
  283   859  1488	RPs/Img: 4.37	IOU: 51.97%	Recall:57.73%
  284   864  1493	RPs/Img: 4.37	IOU: 52.03%	Recall:57.87%
  285   870  1500	RPs/Img: 4.37	IOU: 52.07%	Recall:58.00%
  286   871  1501	RPs/Img: 4.36	IOU: 52.08%	Recall:58.03%
  287   874  1505	RPs/Img: 4.36	IOU: 52.09%	Recall:58.07%
  288   875  1506	RPs/Img: 4.35	IOU: 52.11%	Recall:58.10%
  289   886  1524	RPs/Img: 4.38	IOU: 52.06%	Recall:58.14%
  290   891  1532	RPs/Img: 4.38	IOU: 52.02%	Recall:58.16%
  291   902  1553	RPs/Img: 4.41	IOU: 51.97%	Recall:58.08%
  292   904  1559	RPs/Img: 4.41	IOU: 51.96%	Recall:57.99%
  293   911  1567	RPs/Img: 4.42	IOU: 52.00%	Recall:58.14%
  294   913  1574	RPs/Img: 4.41	IOU: 51.94%	Recall:58.01%
  295   914  1575	RPs/Img: 4.40	IOU: 51.96%	Recall:58.03%
  296   923  1599	RPs/Img: 4.43	IOU: 51.84%	Recall:57.72%
  297   929  1616	RPs/Img: 4.46	IOU: 51.75%	Recall:57.49%
  298   934  1623	RPs/Img: 4.46	IOU: 51.76%	Recall:57.55%
  299   943  1649	RPs/Img: 4.52	IOU: 51.67%	Recall:57.19%
  300   945  1652	RPs/Img: 4.51	IOU: 51.69%	Recall:57.20%
  301   947  1656	RPs/Img: 4.51	IOU: 51.70%	Recall:57.19%
  302   950  1659	RPs/Img: 4.50	IOU: 51.72%	Recall:57.26%
  303   951  1661	RPs/Img: 4.49	IOU: 51.72%	Recall:57.25%
  304   951  1661	RPs/Img: 4.48	IOU: 51.72%	Recall:57.25%
  305   952  1662	RPs/Img: 4.47	IOU: 51.73%	Recall:57.28%
  306   954  1664	RPs/Img: 4.46	IOU: 51.75%	Recall:57.33%
  307   956  1666	RPs/Img: 4.45	IOU: 51.77%	Recall:57.38%
  308   968  1718	RPs/Img: 4.54	IOU: 51.40%	Recall:56.34%
  309   968  1718	RPs/Img: 4.54	IOU: 51.40%	Recall:56.34%
  310   969  1719	RPs/Img: 4.52	IOU: 51.42%	Recall:56.37%
  311   971  1725	RPs/Img: 4.52	IOU: 51.41%	Recall:56.29%
  312   972  1729	RPs/Img: 4.51	IOU: 51.40%	Recall:56.22%
  313   973  1730	RPs/Img: 4.50	IOU: 51.41%	Recall:56.24%
  314   974  1731	RPs/Img: 4.49	IOU: 51.43%	Recall:56.27%
  315   975  1732	RPs/Img: 4.48	IOU: 51.44%	Recall:56.29%
  316   976  1733	RPs/Img: 4.47	IOU: 51.46%	Recall:56.32%
  317   977  1734	RPs/Img: 4.46	IOU: 51.47%	Recall:56.34%
  318   978  1735	RPs/Img: 4.45	IOU: 51.48%	Recall:56.37%
  319   978  1735	RPs/Img: 4.44	IOU: 51.48%	Recall:56.37%
  320   983  1740	RPs/Img: 4.44	IOU: 51.52%	Recall:56.49%
  321   986  1743	RPs/Img: 4.43	IOU: 51.56%	Recall:56.57%
  322   994  1757	RPs/Img: 4.45	IOU: 51.55%	Recall:56.57%
  323   998  1763	RPs/Img: 4.45	IOU: 51.54%	Recall:56.61%
  324  1002  1767	RPs/Img: 4.45	IOU: 51.58%	Recall:56.71%
  325  1003  1768	RPs/Img: 4.44	IOU: 51.60%	Recall:56.73%
  326  1005  1771	RPs/Img: 4.43	IOU: 51.58%	Recall:56.75%
  327  1012  1779	RPs/Img: 4.44	IOU: 51.63%	Recall:56.89%
  328  1014  1781	RPs/Img: 4.43	IOU: 51.64%	Recall:56.93%
  329  1017  1785	RPs/Img: 4.43	IOU: 51.66%	Recall:56.97%
  330  1018  1786	RPs/Img: 4.42	IOU: 51.67%	Recall:57.00%
